Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT
1619,48313,14,48775.04978,49003.22734,690.2273433,
1620,48341,31,48855.18316,49596.39858,1255.398584,
1621,48368,19,48793.26462,49653.08844,1285.088443,
1622,48397,28,48815.57138,49011.87981,614.8798106,
1623,48432,28,48911.43821,49662.86153,1230.861529,
1624,48463,9,48796.01565,49273.12047,810.1204678,
1625,48502,13,49018.81512,50093.38313,1591.383134,
1626,48532,3,49030.51583,50154.64548,1622.645476,
1627,48558,11,48955.97395,49523.55543,965.5554323,
1628,48583,30,49128.03471,49952.48422,1369.484221,
1629,48615,21,49190.78585,49587.15688,972.156883,
1630,48638,18,49310.23537,49649.18817,1011.188166,
1631,48667,15,48990.78542,49365.0844,698.084404,
1632,48699,29,49343.20429,50417.94453,1718.944526,
1633,48730,17,49432.51836,50249.68857,1519.688574,
1634,48755,22,49560.87691,50517.97931,1762.979308,
1635,48785,25,49480.94765,50252.72246,1467.722462,
1636,48806,5,49123.8084,50058.77495,1252.774945,
1637,48841,15,49373.76638,50254.22053,1413.220525,
1638,48868,9,49573.65998,50216.33833,1348.338327,
1639,48899,0,49648.95801,50879.06929,1980.06929,
1640,48934,28,49281.8063,49913.71922,979.7192241,
1641,48961,23,49698.62179,50800.71888,1839.718878,
1642,48994,26,49529.14577,50306.0486,1312.0486,
1643,49019,26,49665.48047,50467.44057,1448.44057,
1644,49049,26,49638.66516,49786.13719,737.1371905,
1645,49075,14,49505.8364,49867.50613,792.5061347,
1646,49097,7,49555.15714,50331.38013,1234.380134,
1647,49131,24,49851.10263,50160.23043,1029.230434,
1648,49174,27,49778.44024,50605.65786,1431.657862,
1649,49208,1,49876.4649,50530.55741,1322.557405,
1650,49235,8,49797.87716,49921.54878,686.5487784,
1651,49274,4,49783.19267,50259.863,985.8629957,
1652,49306,19,49817.5423,50214.82306,908.8230582,
1653,49335,2,49698.04958,49764.20459,429.2045916,
1654,49367,21,50034.01816,50312.9375,945.9375022,
1655,49394,20,49821.33418,50277.6893,883.6893041,
1656,49424,14,49939.77327,50510.21616,1086.216157,
1657,49451,11,49584.8498,50054.56962,603.5696159,
1658,49488,31,49715.66719,50365.29171,877.2917086,
1659,49525,18,50040.29173,50683.24819,1158.248185,
1660,49558,26,50010.97946,50198.89939,640.8993896,
1661,49578,12,50122.16518,50469.51659,891.5165886,
1662,49610,8,50016.55404,50435.87496,825.8749623,
1663,49640,11,50295.73761,51118.81734,1478.817345,
1664,49662,26,50377.26979,51369.21791,1707.217914,
1665,49688,28,50038.92705,50906.77312,1218.773119,
1666,49708,17,50329.7448,51165.67812,1457.678117,
1667,49741,30,50417.29601,50562.70921,821.7092148,
1668,49775,7,50420.38013,51569.18023,1794.180228,
1669,49804,2,50149.11737,50594.07999,790.079992,
1670,49824,16,50203.73938,50623.85973,799.8597321,
1671,49858,9,50453.76621,51024.83086,1166.83086,
1672,49894,21,50436.65088,51187.66526,1293.665261,
1673,49920,5,50313.78279,51263.98289,1343.982894,
1674,49939,10,50413.2921,50619.63648,680.6364764,
1675,49967,10,50724.89511,50986.44817,1019.448165,
1676,49997,10,50163.33701,50839.92935,842.9293543,
1677,50030,10,50219.76301,50665.57687,635.5768719,
1678,50059,10,50304.57687,50777.00152,718.0015244,
1679,50083,10,50675.86592,50761.95889,678.9588938,
1680,50115,10,50464.07019,50628.16655,513.1665539,
1681,50137,10,50762.96565,51335.33704,1198.337037,
1682,50173,10,50677.47795,51075.61486,902.6148591,
1683,50196,10,50682.46685,51671.37433,1475.374332,
1684,50229,10,50849.59488,51560.76293,1331.762929,
1685,50253,10,50835.37531,51344.38415,1091.384149,
1686,50278,10,50531.79716,50871.08126,593.0812645,
1687,50306,10,50620.30558,51252.16724,946.167241,
1688,50342,10,51086.46021,51289.08794,947.0879446,
1689,50368,10,51286.53851,52098.34206,1730.342061,
1690,50400,10,50808.71751,51231.29176,831.2917602,
1691,50435,10,50602.36188,51587.75422,1152.75422,
1692,50460,10,50557.16995,51538.33495,1078.334948,
1693,50495,10,51393.19875,51858.78441,1363.784406,
1694,50520,10,51073.90342,51289.70426,769.7042553,
1695,50551,10,50991.75957,51065.16938,514.1693803,
1696,50578,10,50768.66463,51440.95031,862.9503145,
1697,50611,10,51083.95031,51314.78575,703.7857537,
1698,50645,10,51134.56818,51410.97729,765.9772941,
1699,50677,10,51574.98552,52310.71713,1633.717132,
1700,50709,10,51605.05022,52321.68472,1612.684717,
1701,50739,10,51661.36435,52376.25525,1637.255254,
1702,50759,10,51465.25562,51843.44737,1084.44737,
1703,50789,10,51311.36864,51929.5733,1140.573302,
1704,50814,10,51376.9929,51757.20994,943.2099384,
1705,50842,10,51708.91407,51955.59199,1113.591995,
1706,50878,10,51080.608,51812.76417,934.7641692,
1707,50909,23,51082.41569,52345.56486,1436.564857,
1708,50936,0,51196.20953,51517.32433,581.324332,
1709,50966,30,51127.38463,52280.25538,1314.255376,
1710,50996,17,51281.78583,51909.97319,913.9731919,
1711,51022,12,51193.49344,51570.67262,548.6726189,
1712,51052,4,51149.80082,52267.98123,1215.981235,
1713,51087,1,51212.1599,51993.18795,906.1879503,
1714,51112,12,51278.93112,52165.00075,1053.000754,
1715,51141,28,51206.45991,52160.05087,1019.050872,
1716,51169,21,51486.48962,52446.65605,1277.656055,
1717,51193,29,51309.06895,52266.77555,1073.775548,
1718,51225,13,51374.05033,52326.18071,1101.180708,
1719,51258,14,51591.20414,52465.4503,1207.450304,
1720,51293,11,51479.7833,52475.70991,1182.709909,
1721,51319,8,51425.47065,51878.14491,559.1449083,
1722,51341,8,51510.14491,51980.80793,639.8079262,
1723,51358,13,51623.9624,52174.69193,816.6919263,
1724,51381,10,51485.55809,52040.19118,659.1911832,
1725,51410,5,51494.21995,52244.28819,834.2881948,
1726,51435,18,51676.58021,52604.69866,1169.69866,
1727,51464,25,51564.22475,52119.09244,655.0924367,
1728,51496,2,51625.44883,52581.79451,1085.79451,
1729,51523,16,51832.7047,53133.76206,1610.762057,
1730,51555,25,51820.09244,52252.00163,697.0016287,
1731,51593,7,51650.3062,52348.97814,755.9781414,
1732,51624,31,51829.66478,52610.59366,986.5936641,
1733,51649,1,51873.1785,52363.49961,714.4996148,
1734,51680,29,51794.01754,52784.02661,1104.02661,
1735,51708,25,52013.62886,52866.61759,1158.61759,
1736,51745,8,51794.20366,52591.35512,846.3551249,
1737,51763,19,51969.49697,52954.22718,1191.227184,
1738,51795,15,52088.39393,53100.79583,1305.795829,
1739,51824,13,52118.26044,52665.39588,841.3958831,
1740,51856,19,52151.14911,52850.56679,994.566787,
1741,51885,31,52149.57891,52637.76301,752.763008,
1742,51925,4,52544.31737,53157.20969,1232.209689,
1743,51958,2,52211.91731,52840.84582,882.8458177,
1744,51996,15,52395.69613,52641.69817,645.6981671,
1745,52026,0,52168.61837,53132.67078,1106.670775,
1746,52053,31,52185.15304,53423.67475,1370.674753,
1747,52084,30,52118.43835,53085.06137,1001.061372,
1748,52108,20,52174.18912,53047.32413,939.3241302,
1749,52128,20,52604.82806,53455.15153,1327.151529,
1750,52155,28,52212.70615,53328.52281,1173.522814,
1751,52191,10,52341.6154,53490.70325,1299.703248,
1752,52212,14,52739.23145,53536.69242,1324.692419,
1753,52244,18,52420.13915,52973.11208,729.1120759,
1754,52271,17,52604.21014,53633.10082,1362.100818,
1755,52289,11,52553.69585,52876.11599,587.1159861,
1756,52314,23,52553.13385,53820.85272,1506.852721,
1757,52354,15,52755.03491,53244.47234,890.4723434,
1758,52379,7,52565.45375,53218.94444,839.944441,
1759,52412,16,52570.60013,53425.67459,1013.674595,
1760,52440,19,52881.88913,53345.79644,905.7964447,
1761,52483,5,52523.36087,53720.8172,1237.817197,
1762,52511,1,52547.40055,53283.42646,772.4264635,
1763,52539,29,52735.53223,53337.97672,798.9767223,
1764,52565,8,52744.80545,53841.27592,1276.275916,
1765,52597,0,52856.434,53486.21939,889.2193906,
1766,52619,20,52951.05421,53249.41631,630.4163056,
1767,52654,2,52892.21209,53587.31022,933.3102245,
1768,52677,25,53043.96576,53273.2882,596.2881956,
1769,52697,9,53093.02525,53968.14639,1271.146386,
1770,52726,9,53601.12113,53736.67924,1010.67924,
1771,52761,21,52802,53740.17315,979.1731494,
1772,52799,6,52907.06017,54035.75498,1236.754982,
1773,52826,6,53672.75498,54340.72579,1514.72579,
1774,52859,12,53248.6832,53770.00384,911.0038388,
1775,52886,24,53045.73102,53344.11755,458.1175455,
1776,52907,24,53447.03333,54363.29203,1456.292029,
1777,52943,24,53859.2587,54909.86614,1966.86614,
1778,52970,1,53134.90603,53889.06899,919.0689936,
1779,53007,6,53674.97081,54016.8626,1009.862603,
1780,53032,14,53181.06721,54169.27407,1137.274072,
1781,53060,15,53284.06448,53992.46841,932.4684066,
1782,53082,28,53233.19,54007.96034,925.9603415,
1783,53104,4,53751.85569,54410.25755,1306.257547,
1784,53143,12,53579.95538,53935.15813,792.1581343,
1785,53178,16,53353.50963,54098.70363,920.7036308,
1786,53205,26,53465.49952,53774.62739,569.6273921,
1787,53232,26,53699.05139,54446.73314,1214.73314,
1788,53258,26,53350.11406,53833.80097,575.8009688,
1789,53289,10,53753.41831,53870.75543,581.7554335,
1790,53327,29,53533.33537,54182.77888,855.7788771,
1791,53355,20,53908.13651,54243.85216,888.8521647,
1792,53384,31,53723.16265,54423.25822,1039.258217,
1793,53421,0,53966.55528,54108.54824,687.5482414,
1794,53448,9,53601.16005,54703.03699,1255.036993,
1795,53476,17,54068.19085,54979.42133,1503.421334,
1796,53507,21,53670.88411,54602.39067,1095.390672,
1797,53538,5,54188.06,54947.79943,1409.799426,
1798,53573,2,53719.50939,54716.67433,1143.674333,
1799,53601,19,53652.10773,54751.57675,1150.576755,
1800,53630,8,53896.23203,55093.03485,1463.034853,
1801,53670,26,53913.24078,54325.77951,655.7795116,
1802,53690,6,53950.44023,54541.5446,851.544598,
1803,53719,7,54014.84624,54507.40181,788.4018072,
1804,53756,10,54053.19446,54393.77047,637.7704703,
1805,53779,12,54019.69275,54663.67666,884.6766621,
1806,53815,23,54061.53195,54536.88703,721.887029,
1807,53853,0,54250.5412,55020.35376,1167.353761,
1808,53885,4,54032.69624,55009.44368,1124.443684,
1809,53913,25,54156.74167,55199.13224,1286.132245,
1810,53939,7,54044.11367,55042.89006,1103.890063,
1811,53972,24,54227.50077,55037.24537,1065.245367,
1812,54003,28,54482.22714,55121.40318,1118.403176,
1813,54045,16,54302.42894,55132.87131,1087.871311,
1814,54082,1,54568.34247,55562.31883,1480.31883,
1815,54112,31,54577.58255,55246.91361,1134.91361,
1816,54148,20,54532.43335,54811.44104,663.4410357,
1817,54174,11,54415.10164,55541.131,1367.131005,
1818,54211,26,54522.43657,55184.01983,973.0198345,
1819,54238,29,54510.80946,55011.27536,773.2753579,
1820,54282,13,54610.03811,55479.93874,1197.938735,
1821,54313,13,54796.75614,55530.96932,1217.969321,
1822,54351,15,54866.53661,55522.58539,1171.585392,
1823,54380,11,54538.09175,55212.92212,832.922115,
1824,54414,22,54836.00118,54941.4763,527.4763004,
1825,54438,22,54588.40279,55340.00098,902.0009766,
1826,54468,22,55155.87862,55885.05624,1417.056242,
1827,54486,22,54880.79868,55356.44666,870.446662,
1828,54520,19,54577.87055,55299.46373,779.4637339,
1829,54547,21,54674.44018,55375.8633,828.8633045,
1830,54572,22,55047.64798,55263.59473,691.5947318,
1831,54598,9,54688.80198,55087.92497,489.9249719,
1832,54634,12,54873.96114,55610.99746,976.9974572,
1833,54672,2,55147.17786,55832.52814,1160.528137,
1834,54700,25,54846.16771,55735.80492,1035.804924,
1835,54728,20,54921.72403,55660.83423,932.8342288,
1836,54761,17,55116.74305,55830.64645,1069.646455,
1837,54793,5,55176.72516,55570.0323,777.0322984,
1838,54825,10,54958.01504,56000.25665,1175.256646,
1839,54856,9,55299.83207,56102.72207,1246.722074,
1840,54886,22,55227.36147,55929.69205,1043.692052,
1841,54922,8,55252.99735,55659.74365,737.743653,
1842,54952,11,55369.18446,56356.76553,1404.765535,
1843,54978,24,55411.19991,55956.61197,978.6119694,
1844,55018,28,55429.4048,55556.71322,538.7132191,
1845,55042,13,55130.34474,56308.55898,1266.558978,
1846,55067,29,55503.55469,55985.53083,918.5308335,
1847,55100,4,55200.71743,55730.03333,630.033331,
1848,55122,7,55221.63935,55774.88591,652.8859068,
1849,55154,15,55184.66933,55674.98767,520.9876651,
1850,55183,1,55579.09441,56490.0895,1307.089501,
1851,55218,31,55427.00803,56366.13923,1148.139227,
1852,55250,26,55545.43527,56542.04767,1292.047671,
1853,55275,23,55662.45968,56099.08755,824.0875488,
1854,55303,21,55580.57179,56257.80318,954.8031821,
1855,55335,23,55602.68638,55877.27935,542.2793486,
1856,55362,19,55858.78969,56732.6787,1370.678703,
1857,55391,0,55979.99236,56724.94672,1333.946721,
1858,55414,28,55696.01505,57016.94777,1602.947773,
1859,55438,5,55696.10488,56646.61545,1208.615452,
1860,55465,10,55845.30596,56449.66446,984.6644568,
1861,55502,2,56025.35777,56651.65671,1149.656711,
1862,55534,30,55981.13533,56591.10664,1057.106637,
1863,55552,30,55647.29428,56796.24235,1244.242354,
1864,55589,30,55905.36213,56595.66279,1006.662793,
1865,55620,12,55795,56159.21461,539.2146105,
1866,55643,20,56231.86689,57049.28356,1406.283555,
1867,55686,7,55910.17746,56363.74179,677.7417947,
1868,55722,17,55952.74887,56578.78051,856.7805078,
1869,55752,4,55991.71859,56689.06855,937.0685515,
1870,55781,23,56249.20209,56353.76308,572.7630769,
1871,55819,15,56144.34597,56524.59785,705.5978454,
1872,55845,29,56195.18607,56800.86298,955.8629816,
1873,55884,8,56351.47192,57028.79607,1144.796071,
1874,55914,24,56168.18229,57138.19267,1224.192667,
1875,55945,22,56137.04166,56898.63907,953.6390689,
1876,55987,25,56257.22398,56603.92069,616.920691,
1877,56022,18,56361.11208,56671.12352,649.1235227,
1878,56052,18,56497.42564,57488.05776,1436.057761,
1879,56073,18,57053.19692,57848.28308,1775.283078,
1880,56100,9,56361.62939,56965.91548,865.9154809,
1881,56122,25,56553.60469,57067.92927,945.9292668,
1882,56153,12,56655.28478,57614.16173,1461.161727,
1883,56182,30,56260.67018,57338.67855,1156.678553,
1884,56222,13,56545.21907,57391.40384,1169.403838,
1885,56262,0,56446.30592,57242.82029,980.8202907,
1886,56280,23,56636.35465,56880.23652,600.2365175,
1887,56317,18,56621.18777,57382.84137,1065.841372,
1888,56345,7,56613.14308,57006.14227,661.1422701,
1889,56376,10,57078.03696,57870.01297,1494.012968,
1890,56407,26,56703.55816,57771.25367,1364.253674,
1891,56441,4,56685.22859,57507.84493,1066.844929,
1892,56466,19,56806.25574,57829.63252,1363.632515,
1893,56506,15,57088.34097,58000.94274,1494.942741,
1894,56539,5,56910.62303,57245.01891,706.0189064,
1895,56576,23,56951.93031,58107.02383,1531.023826,
1896,56608,2,56728.85775,57090.31881,482.318811,
1897,56634,31,56989.11407,57183.11002,549.1100248,
1898,56663,16,57204.95572,58122.37438,1459.374379,
1899,56682,16,56971.17123,57330.85324,648.8532403,
1900,56712,9,57023.11688,57855.40022,1143.400215,
1901,56745,31,57062.87716,57794.33207,1049.332067,
1902,56766,25,57394.00441,57614.23986,848.239855,
1903,56796,17,57154.13405,57432.98178,636.9817807,
1904,56826,7,57350.62159,57532.54242,706.5424167,
1905,56866,29,57263.316,57926.85951,1060.859513,
1906,56890,22,57147.28778,57526.8299,636.8299009,
1907,56916,8,57500.64776,58222.23628,1306.236283,
1908,56944,17,57435.03837,57724.9638,780.9637986,
1909,56972,2,57492.01148,57895.13181,923.131809,
1910,57006,0,57458.05272,58103.99966,1097.999662,
1911,57032,16,57500.22245,58248.52018,1216.52018,
1912,57059,30,57484.73334,58306.70969,1247.709694,
1913,57089,21,57408.22563,58064.53907,975.5390679,
1914,57119,22,57873.8968,58867.16311,1748.163112,
1915,57153,18,57848.09077,58065.09768,912.0976795,
1916,57180,21,57355.46514,58206.22131,1026.221311,
1917,57217,5,57453.42236,58250.42284,1033.422839,
1918,57247,13,57601.70838,58660.94576,1413.945765,
1919,57282,15,57951.17215,58927.80085,1645.800854,
1920,57314,4,57677.92726,58721.02049,1407.020487,
1921,57337,17,58029.64888,58942.97588,1605.975876,
1922,57367,27,57837.30628,58603.84721,1236.847215,
1923,57392,27,57896.93267,58378.79261,986.7926069,
1924,57426,27,57541.93533,58680.00231,1254.002315,
1925,57460,27,58107.32449,58930.65675,1470.656747,
1926,57482,27,58042.04018,58498.41283,1016.412832,
1927,57507,27,57583.48529,58331.49511,824.4951093,
1928,57532,27,57891.31323,58560.01646,1028.016457,
1929,57560,12,58086.25167,58230.28292,670.2829204,
1930,57594,7,57709.96551,58270.35642,676.3564213,
1931,57615,31,57848.04426,58274.14298,659.1429793,
1932,57642,25,57835.66982,58111.6304,469.6303962,
1933,57680,2,58037.35698,58668.22579,988.2257922,
1934,57698,24,58056.02235,58542.50853,844.5085258,
1935,57729,24,58044.02818,58756.58659,1027.586592,
1936,57757,19,58048.03581,58764.06066,1007.060655,
1937,57788,20,58097.69824,58808.38401,1020.38401,
1938,57813,20,58150.32734,59147.75041,1334.750409,
1939,57841,10,58096.57201,58896.76253,1055.762526,
1940,57870,9,58073.06157,58412.45327,542.4532715,
1941,57899,29,58036.61541,58775.69498,876.6949763,
1942,57921,18,58231.66899,59174.07751,1253.077512,
1943,57960,0,58429.37944,58778.25659,818.2565881,
1944,58002,5,58350.42784,58905.7679,903.7678972,
1945,58028,25,58163.50065,58998.18504,970.1850422,
1946,58050,12,58647.94307,59590.54479,1540.544788,
1947,58078,26,58141.56099,59012.45018,934.4501814,
1948,58108,9,58550.30676,59786.5977,1678.597698,
1949,58135,31,58427.20506,59026.63436,891.6343585,
1950,58164,8,58562.45326,59162.72736,998.7273635,
1951,58198,21,58289.82155,59317.46538,1119.465375,
1952,58230,16,58503.79454,58866.95179,636.9517892,
1953,58264,30,58721.75307,59443.48709,1179.487089,
1954,58283,7,58632,59317.11257,1034.112568,
1955,58315,27,58968.165,59092.70013,777.7001347,
1956,58351,6,58922.05604,59580.3546,1229.354604,
1957,58379,6,59190.46288,60007.74251,1628.74251,
1958,58410,6,59122.69418,59958.43637,1548.436369,
1959,58449,13,58747.7847,60040.24046,1591.240463,
1960,58477,4,58879.63953,59891.21598,1414.215975,
1961,58514,10,59012.18349,59690.60408,1176.604079,
1962,58541,23,58893.02983,59286.99017,745.9901684,
1963,58572,2,59120.80949,59649.22788,1077.227881,
1964,58619,0,58933.91326,59426.53551,807.5355071,
1965,58673,29,58955.85942,59361.14048,688.1404822,
1966,58701,23,58976.83645,59958.7402,1257.740199,
1967,58733,19,59155.43005,60143.95825,1410.958245,
1968,58760,26,58992.42203,59630.83261,870.8326112,
1969,58789,24,59236.81469,59625.66556,836.665565,
1970,58814,16,59069.7152,59771.36894,957.3689351,
1971,58843,5,58984.35543,59961.51935,1118.519352,
1972,58871,31,59406.96053,60152.46722,1281.46722,
1973,58899,25,59257.00158,59975.12627,1076.126266,
1974,58933,8,59695.9034,60541.68647,1608.686474,
1975,58962,6,59344.46046,60068.64845,1106.648449,
1976,58988,7,59413.61328,60089.38077,1101.380774,
